Purl,Title,Source Id,Collection ID,Hydrus Collection,Object Type,Status,Reg. Date,Pub. Date,
"http://purl.stanford.edu/bn783ky2762","Photographs","Hydrus:item-dhartwig-2014-12-20T18:21:57.052Z","cb771sq5982","Bardell Fototone Miniatures Photographs of Stanford University","item","v1 Accessioned","2014-12-20","2014-12-20",
"http://purl.stanford.edu/bn788cp7998","Thomas Stanford, ancestor of Leland Stanford","Hydrus:collection-dhartwig-2015-01-29T00:45:27.348Z","","","collection; set","v1 Accessioned","2015-01-29","2015-01-29",
"http://purl.stanford.edu/bn833gg5897","Outcrop-Scale 3-D Fracture Mapping and Visualization","Hydrus:item-elenas55-2015-06-29T23:23:55.468Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-29","2015-07-20",
"http://purl.stanford.edu/bn874gr5016","APO for Stanford University Commencement Collection","Hydrus:adminPolicy-dhartwig-2013-03-18T18:36:01.229Z","","","adminPolicy","v2 Accessioned","2013-03-18","2014-08-07",
"http://purl.stanford.edu/bp019yr0206","Biographical and Historical Materials","Hydrus:item-dhartwig-2013-05-11T00:21:45.339Z","yx840cz4042","Leland Stanford Collection","item","v2 Accessioned","2013-05-11","2014-04-03",
"http://purl.stanford.edu/bp023wc2059","APO for Stanford University, Graduate School of Business, slides","Hydrus:adminPolicy-dhartwig-2015-02-10T22:00:14.144Z","","","adminPolicy","v1 Accessioned","2015-02-10","2015-02-11",
"http://purl.stanford.edu/bp130jn8593","Hydrus","Hydrus:adminPolicy-amyhodge-2014-03-10T02:00:03.919Z","","","adminPolicy","v1 Registered","2014-03-10","",
"http://purl.stanford.edu/bp394pw1624","Annual reports","Hydrus:item-dhartwig-2013-03-19T08:47:49.323Z","sn506qx8126","Stanford University Annual Reports","item","v2 Accessioned","2013-03-19","2014-04-02",
"http://purl.stanford.edu/bp431dt2790","The Stanford Rock Fracture Project 1995 Computer Workshop Guide","Hydrus:item-elenas55-2015-06-27T09:42:50.486Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-27","2015-07-29",
"http://purl.stanford.edu/bp632rg7076","AMICA Bulletin, 1977, Volume 14, Issue 3","Hydrus:item-jessie2-2015-06-12T17:49:46.500Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-12","2015-06-13",
"http://purl.stanford.edu/bp758ff3662","The Abbé de Saint-Pierre and the Emergence of the ‘Quantifying Spirit’ in French Enlightenment Thought","Hydrus:item-ssussman-2014-07-29T19:19:09.860Z","nj859zd5622","Papers from the Gimon Conference on French Political Economy, April 2004","item","v1 Accessioned","2014-07-29","2014-10-23",
"http://purl.stanford.edu/bp769gf5762","Vertical Displacement in the Vicinity of Two Synthetic Normal Faults","Hydrus:item-elenas55-2015-06-23T17:16:25.648Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-23","2015-07-29",
"http://purl.stanford.edu/bp810yy7811","Audiovisual Material","Hydrus:item-dhartwig-2013-06-11T17:06:52.033Z","mt692bb8148","Just Jane: A Cabaret Commemorating the Centenary of Jane Stanford's Death","item","v2 Accessioned","2013-06-11","2014-04-04",
"http://purl.stanford.edu/bq050fz1159","Major Works of Christopher Marlowe","Hydrus:item-hettelj-2014-06-17T18:06:58.259Z","xk489nz9295","Humanities Text Services Full-Text Data Collection","item","v2 Accessioned","2014-06-17","2014-06-23",
"http://purl.stanford.edu/bq063hg8985","Characterization of Fault-Splay Relationships: Field Survey and Mechanical Modeling","Hydrus:item-elenas55-2015-06-19T19:30:03.758Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-19","2015-07-29",
"http://purl.stanford.edu/bq136mn9632","CommuniTV","Hydrus:item-mlehman2-2014-05-05T17:28:19.572Z","yd434fg1175","ME310 student project reports","item","v1 Accessioned","2014-05-05","2014-08-05",
"http://purl.stanford.edu/bq161kd4607","APO for Stanford University, Libraries, HighWire Press, Records","Hydrus:adminPolicy-dhartwig-2014-04-09T23:31:51.409Z","","","adminPolicy","v2 Accessioned","2014-04-09","2014-08-07",
"http://purl.stanford.edu/bq176nx8889","Photographs","Hydrus:item-dhartwig-2013-06-20T02:37:57.376Z","rs293gj6248","Stanford University, J. Henry Meyer Memorial Library, Records","item","v2 Accessioned","2013-06-20","2014-04-04",
"http://purl.stanford.edu/bq187rh3787","Water in the West","Hydrus:collection-slester-2014-06-19T19:52:05.577Z","","","collection; set","v2 Accessioned","2014-06-19","2014-07-12",
"http://purl.stanford.edu/bq274fw8319","Documents and correspondence","Hydrus:item-dhartwig-2015-02-05T04:39:17.018Z","dq564cp2331","Stanford Campus Recreation Association Records","item","v1 Accessioned","2015-02-05","2015-02-10",
"http://purl.stanford.edu/bq540dj5997","A Bayesian Probabilistic Approach to Damage Detection for Civil Structures","Hydrus:item-lauraw15-2013-09-12T17:42:19.792Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v2 Accessioned","2013-09-12","2014-01-31",
"http://purl.stanford.edu/bq545rx7275","45th Senate, 2012-2013","Hydrus:item-dhartwig-2013-04-29T17:05:01.052Z","yf555xv3636","Stanford University, Academic Council, Records","item","v3 Accessioned","2013-04-29","2014-04-03",
"http://purl.stanford.edu/bq668bp4141","Photographs","Hydrus:item-dhartwig-2014-09-26T15:55:59.722Z","mx545hy8075","Historic American Buildings Survey, Stanford University, Photographs","item","v1 Accessioned","2014-09-26","2014-09-26",
"http://purl.stanford.edu/bq719mk7076","Manon","Hydrus:item-jmanton-2013-07-15T17:27:20.897Z","xg598bt7576","Donald Pippin Collection - MUS.0003","item","v3 Accessioned","2013-07-15","2014-04-19",
"http://purl.stanford.edu/bq760dk9351","Climatic Change","Hydrus:item-dhartwig-2014-04-09T18:02:42.198Z","dq041fs2383","Stephen Henry Schneider Papers","item","v3 Accessioned","2014-04-09","2014-06-27",
"http://purl.stanford.edu/bq768jm5686","AMICA Founding Chapter Newsletter, 1973, May Issue","Hydrus:item-jessie2-2015-06-16T16:08:57.330Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-16","",
"http://purl.stanford.edu/bq842zm9494","A Molecular Switch: The Role of β-catenin Tyrosine Phosphorylation in Regulating Adherens Junctional Stability","Hydrus:item-devand-2015-05-02T20:46:48.766Z","pw312hc5457","Undergraduate Theses, Department of Biology, 2014-2015","item","v3 Accessioned","2015-05-02","2015-06-04",
"http://purl.stanford.edu/bq867qm3613","Probabilistic Specification of Metocean Criteria: Generating and Search N-Year Contours for Extreme Response Estimation: The HTCNTR, IFORM, and SURFIT Routines","Hydrus:item-kbugyi-2014-08-28T20:41:57.185Z","jx221pk5832","Reliability of Marine Structures Program","item","v1 Accessioned","2014-08-28","2014-08-28",
"http://purl.stanford.edu/bq914sc3730","EEG data analyzed in "A Representational Similarity Analysis of the Dynamics of Object Processing Using Single-Trial EEG Classification"","Hydrus:item-blairbo-2015-02-07T22:43:21.038Z","md919gh6774","Stanford Research Data","item","v1 Accessioned","2015-02-07","2015-02-10",
"http://purl.stanford.edu/bq979qq0594","APO for AFROTC Bulletin","Hydrus:adminPolicy-dhartwig-2015-07-01T18:24:38.143Z","","","adminPolicy","v1 Accessioned","2015-07-01","2015-07-01",
"http://purl.stanford.edu/br067gs5090","The Letters of Charlotte Brontë","Hydrus:item-yahairaa-2014-06-18T23:34:07.981Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v2 Accessioned","2014-06-18","2014-08-01",
"http://purl.stanford.edu/br221nq1693","APO for Revs Vehicle Dynamics Database","Hydrus:adminPolicy-kegelman-2014-11-07T04:39:20.311Z","","","adminPolicy","v1 Accessioned","2014-11-07","2014-11-07",
"http://purl.stanford.edu/br316sm9663","AMICA Bulletin, 1982, Volume 19, Issue 9","Hydrus:item-jessie2-2015-06-15T16:46:58.371Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/br489bx7478","Analysis of Soil-Foundation-Structure Interaction During Earthquakes","Hydrus:item-kdurante-2013-09-12T19:24:51.180Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v2 Accessioned","2013-09-12","2014-01-31",
"http://purl.stanford.edu/br499ng2398","AMICA Bulletin, 2004, Volume 41, Issue 2","Hydrus:item-jessie2-2015-06-15T21:44:40.245Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/br712yv4022","APO for Memorandum to the Board of Trustees regarding Kenneth S. Pitzer, June 3, 1970.","Hydrus:adminPolicy-jejohns1-2013-09-20T20:12:29.232Z","","","adminPolicy","v2 Accessioned","2013-09-20","2014-08-07",
"http://purl.stanford.edu/br861dx3228","APO for Stanford Student Life Slide Collection","Hydrus:adminPolicy-dhartwig-2015-02-09T17:10:56.657Z","","","adminPolicy","v1 Accessioned","2015-02-09","2015-02-09",
"http://purl.stanford.edu/bs184vy3057","Youth Empowerment: The Contributions and Challenges of Youth-Led Research in a High-Poverty, Urban Community","Hydrus:item-jmethod-2014-04-16T19:50:55.057Z","tz959sb6952","Graduate School of Education Open Archive","item","v2 Accessioned","2014-04-16","2014-04-19",
"http://purl.stanford.edu/bs212tg9847","Pneumatic Pneus Founding Chapter Newsletter, 2005, December Issue","Hydrus:item-jessie2-2015-06-17T16:33:21.447Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-17","",
"http://purl.stanford.edu/bs300ym5376","Photographs","Hydrus:item-dhartwig-2014-10-06T23:35:45.422Z","gc387vm3045","Stanford Student Life Photographs","item","v1 Accessioned","2014-10-06","2014-10-06",
"http://purl.stanford.edu/bs439ww1455","Herbert Hoover Off the Record Talks: Typescripts","Hydrus:item-jejohns1-2013-10-15T21:38:05.127Z","zk357jd0499","Herbert Hoover Off the Record Talks: Typescripts","item","v1 Accessioned","2013-10-15","2013-10-15",
"http://purl.stanford.edu/bs443nb2184","The Boener Tapes, 1958-2008","Hydrus:item-dhartwig-2013-06-05T23:40:52.358Z","yc269sm5257","Stanford in Germany Reunion Collection","item","v2 Accessioned","2013-06-05","2014-04-03",
"http://purl.stanford.edu/bs591my5891","APO for Stanford University Operating Budget Guidelines","Hydrus:adminPolicy-dhartwig-2014-11-25T19:40:58.346Z","","","adminPolicy","v1 Accessioned","2014-11-25","2014-11-25",
"http://purl.stanford.edu/bs631vy4573","Stanford presidents","Hydrus:item-dhartwig-2015-01-20T02:38:12.972Z","qx863nd0402","Stanford Presidents Collection","item","v1 Accessioned","2015-01-20","2015-01-20",
"http://purl.stanford.edu/bs637fs0977","Hydrus","Hydrus:adminPolicy-amyhodge-2014-03-10T01:50:08.486Z","","","adminPolicy","v1 Registered","2014-03-10","",
"http://purl.stanford.edu/bs733cg4752","Studying Non-Planar Fault Mechanics From Field Observations and Numerical Experiments","Hydrus:item-elenas55-2015-06-17T19:15:32.939Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-17","2015-07-08",
"http://purl.stanford.edu/bs746gy7942","Mary Curry Tresidder Diary","Hydrus:collection-dhartwig-2014-11-18T23:01:29.961Z","","","collection; set","v1 Accessioned","2014-11-18","2014-11-18",
"http://purl.stanford.edu/bs765gn4462","Stanford University Libraries Annual Report","Hydrus:collection-dhartwig-2013-03-19T16:17:07.585Z","","","collection; set","v1 Accessioned","2013-03-19","2013-03-19",
"http://purl.stanford.edu/bs804dk9140","Masks, Origins, and Copies in Chang-Rae Lee’s Native Speaker","Hydrus:item-sunlik-2015-06-30T05:33:54.503Z","sn758bh0099","Undergraduate Honors Theses, Department of English","item","v1 Accessioned","2015-06-30","2015-06-30",
"http://purl.stanford.edu/bs994kx5993","Administrative records","Hydrus:item-dhartwig-2014-04-17T22:23:36.929Z","kf409hd4464","Stanford University, Institute for Diversity in the Arts, Records","item","v1 Accessioned","2014-04-17","2014-05-28",
"http://purl.stanford.edu/bt061by9214","How is Testing Supposed to Improve Schooling?","Hydrus:item-amyhodge-2014-04-16T19:47:58.576Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Accessioned","2014-04-16","2014-04-17",
"http://purl.stanford.edu/bt105wm0493","Rebholz, Ronald A.","Hydrus:item-cglasser-2014-06-25T16:11:49.107Z","zy176sq5284","Stanford Historical Society Oral History Program Interviews","item","v1 Accessioned","2014-06-25","2014-06-25",
"http://purl.stanford.edu/bt238kw3938","Photographs","Hydrus:item-dhartwig-2014-11-18T21:06:36.809Z","qs141mc6017","William F. Miller Papers","item","v1 Accessioned","2014-11-18","2014-11-20",
"http://purl.stanford.edu/bt271rb6151","APO for Stanford University Annual Financial Reports","Hydrus:adminPolicy-dhartwig-2014-11-07T16:42:07.974Z","","","adminPolicy","v1 Accessioned","2014-11-07","2014-11-07",
"http://purl.stanford.edu/bt272sc7095","Hydrus","Hydrus:collection-efahy-2014-03-14T00:45:12.755Z","","","collection","v1 Registered","2014-03-14","",
"http://purl.stanford.edu/bt556wk7419","Robert B. Textor Papers","Hydrus:collection-dhartwig-2014-03-15T17:40:05.335Z","","","collection; set","v1 Accessioned","2014-03-15","2014-03-15",
"http://purl.stanford.edu/bt562mz0951","Task conceptions and work arrangements. [TR 47]","Hydrus:item-regirob-2014-07-25T21:20:27.535Z","vj354pj0087","Laboratory for Social Research Technical Report Series (1961-1985), Stanford University Department of Sociology","item","v2 Accessioned","2014-07-25","2015-06-02",
"http://purl.stanford.edu/bt618rn5678","Announcement of Courses","Hydrus:collection-dhartwig-2014-01-25T00:37:30.259Z","","","collection; set","v1 Accessioned","2014-01-25","2014-01-25",
"http://purl.stanford.edu/bt714mb5092","jdhsgoajdhvlak","Hydrus:item-hfrost-2013-12-06T00:20:16.426Z","kq696sh3014","History of Media Preservation in Research Libraries","item","v2 Registered","2013-12-06","2013-12-06",
"http://purl.stanford.edu/bt769zd6859","AMICA Bulletin, 2012, Volume 49, Issue 5","Hydrus:item-jessie2-2015-06-15T23:18:35.023Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/bt779yw2249",""... By the Greatness of His Life"","Hydrus:item-wilsosa-2014-04-17T00:57:18.107Z","px228kf5042","Stanford Law School Monographs","item","v1 Registered","2014-04-17","",
"http://purl.stanford.edu/bt974pw3520","iCar: Synchronizing phones and cars to transform the lives of drivers everywhere","Hydrus:item-mgolson-2013-05-06T19:12:30.725Z","xf112dv1419","Big Idea Festival for Automotive Interfaces 2013","item","v2 Accessioned","2013-05-06","2013-08-20",
"http://purl.stanford.edu/bv094sb9813","Hydrus","Hydrus:item-ssafreno-2015-05-28T18:32:49.674Z","fk441ps0303","Sounds of Stanford Collection - ARS.0154","item","v1 Registered","2015-05-28","",
"http://purl.stanford.edu/bv153xw2103","The Effect of Myelin Debris Components on Purified Rodent Astrocytes","Hydrus:item-sbroski-2015-05-07T19:25:42.065Z","pw312hc5457","Undergraduate Theses, Department of Biology, 2014-2015","item","v2 Accessioned","2015-05-07","2015-05-22",
"http://purl.stanford.edu/bv243bv6732","Frictional Heating, Transient Fluid Pressure, and Fault Zone Structure During Slip as Inferred From Exhumed Faults","Hydrus:item-elenas55-2015-06-27T18:45:11.950Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-27","2015-07-20",
"http://purl.stanford.edu/bv312hg0210","Assumptions of Value-Added Models for Estimating School Effects","Hydrus:item-caster-2014-04-17T16:32:14.720Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Accessioned","2014-04-17","2014-04-17",
"http://purl.stanford.edu/bv427yx1370","Safe Driving Score","Hydrus:item-mgolson-2013-05-06T23:03:30.589Z","xf112dv1419","Big Idea Festival for Automotive Interfaces 2013","item","v3 Accessioned","2013-05-06","2013-08-20",
"http://purl.stanford.edu/bv473jv9009","The Writings of Charles S. Peirce -- A Chronological Edition","Hydrus:item-yahairaa-2014-06-20T18:01:20.206Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v2 Accessioned","2014-06-20","2014-08-01",
"http://purl.stanford.edu/bv719nj1047","Hydrus","Hydrus:collection-rmetz-2014-03-13T21:29:55.585Z","","","collection","v1 Registered","2014-03-13","",
"http://purl.stanford.edu/bv723rv4628","The Stanford Flipside","Hydrus:item-dhartwig-2013-03-18T20:11:09.402Z","dq441rn2614","The Stanford Flipside","item","v3 Accessioned","2013-03-18","2014-04-15",
"http://purl.stanford.edu/bv733ny2447","The Piozzi Letters","Hydrus:item-yahairaa-2014-06-20T18:05:50.426Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v2 Accessioned","2014-06-20","2014-08-01",
"http://purl.stanford.edu/bv831qy1795","APO for Theodore Drenton Papers","Hydrus:adminPolicy-dhartwig-2015-01-21T22:00:40.974Z","","","adminPolicy","v1 Accessioned","2015-01-21","2015-01-21",
"http://purl.stanford.edu/bv993gv0662","Power to the People: How to Engage Disadvantaged Communities and Drive Urban Policy Change","Hydrus:item-barrera2-2015-05-28T22:07:20.952Z","yf927nn8171","Urban Studies Capstone Projects and Theses","item","v1 Accessioned","2015-05-28","2015-05-29",
